,p_parkacc,pop2010,gini_index,median_hh_income,ave_fam_size,job_house_tot,job_match,ozone,pm25_conc,p_hs_edatt,livewage_s,poverty_all,unemp_rate,voted,bad_water,traf_sev,alc_on,nocar,hh_fam,placename,county,regionid,placefp,geoname,zri_sqft,hval_sqft
316,0.9127217,6485.0,0.553,123135.0,2.48,1.3643235,1.6290614,0.0,7.9753990387,98.4,8.0357769131,3.5,6.3,76.4343391,0.0,17.0357751278,33.4618350039,11.5542615485,72.1,Kentfield,Marin,52752.0,38114,Kentfield CDP,3.138,590.0
318,0.9997047,13544.0,0.432,48973.0,4.08,1.2996204,1.0868481,14.666667,14.121653,62.0,19.2611519731,22.0,11.6,49.3156733,0.0,16.9100691776,24.8670998228,0.4,80.7,Kerman,Fresno,30105.0,38226,Kerman city,0.824,87.0
319,1.0,1395.0,0.56,47308.0,2.25938708502,0.4215768,1.7762238,14.2668720428,9.8094202631,93.5,0.0,7.2,2.2,73.7819026,2.6796589525,22.8832951945,20.2867383513,0.0,48.4,Kernville,Kern,25385.0,38310,Kernville CDP,0.954,124.0
320,0.6466702,5601.0,0.37,35130.0,3.61,0.3700488,0.3197375,11.969588849,13.499417628,65.0,47.5700550459,25.8,20.8,45.0470393,59.4179610784,35.4400472534,16.7239958134,0.0,81.6,Keyes,Stanislaus,28458.0,38422,Keyes CDP,0.82,79.0
321,0.7245611,12874.0,0.352,49722.0,4.4,1.4802964,1.1496207,0.0,6.914981,43.1,36.5216472906,14.7,19.8,56.1423221,0.0,11.2814066302,39.3350939879,5.67402597403,82.7,King City,Monterey,5427.0,38520,King City city,0.924,
322,1.0,3796.0,0.421,45991.0,2.03,0.1730118,0.2769127,0.0,6.315652,58.4,38.3211678832,8.6,6.9,60.2739726,0.0,30.1659125189,57.3498419389,11.5332711153,63.1,Kings Beach,Placer,5433.0,38548,Kings Beach CDP,1.34,261.0
323,0.8888596,11382.0,0.418,55218.0,3.22,0.8501171,0.5650294,34.0,16.377442,80.5,27.5463911439,15.8,10.1,59.7656933,100.0,16.0527958619,15.3136531365,2.29161058771,76.3,Kingsburg,Fresno,25411.0,38562,Kingsburg city,0.894,117.0
324,0.8249531,20246.0,0.52,136818.0,2.95,0.8704865,0.7455522,17.329513316,12.304781082,97.5,7.04674805771,3.2,4.8,67.3430294,0.0,12.7908692872,25.1012545688,2.06060571297,85.8,La Canada Flintridge,Los Angeles,46080.0,39003,La Ca±ada Flintridge city,1.94,461.0
325,0.7037602,19653.0,0.414,83833.0,3.32,0.379716,0.2644815,18.315303624,12.562374276,94.0,13.4504766147,6.5,5.7,59.182576,0.0,5.01831685653,40.0142471887,3.6176344776,74.5,La Crescenta-Montrose,Los Angeles,396551.0,39045,La Crescenta-Montrose CDP,1.634,365.0
326,0.861342,6498.0,0.401,93066.0,2.5,0.9688569,1.1238587,0.666667,14.458307309,96.9,0.0,4.1,6.0,67.8961749,0.0,23.9162929746,16.6051092644,0.9,65.5,Ladera Heights,Los Angeles,116042.0,39108,Ladera Heights CDP,1.252,271.0
327,0.8429504,22980.0,0.36,123089.0,3.25,0.3110209,0.2610177,5.5650272391,10.65619949,98.1,14.4053959328,3.6,6.1,56.6154375,0.0,8.80572372042,11.7841601393,1.57202072539,80.1,Ladera Ranch,Orange,52835.0,39114,Ladera Ranch CDP,1.328,252.0
328,0.7166953,23893.0,0.46,134000.0,2.58,1.0748539,1.2398271,0.0001395109,8.9436098753,96.5,3.70498614958,2.3,5.1,75.7624398,0.0,20.279348019,15.8665717993,13.4157854552,74.4,Lafayette,Contra Costa,25455.0,39122,Lafayette city,1.566,415.0
329,0.9314351,22723.0,0.574,98634.0,2.69,0.692244,1.1535952,1.9992518593,10.987260011,97.3,5.33564516129,7.5,4.4,60.6601674,0.0,41.9155401865,41.6978391938,3.51553812042,52.0,Laguna Beach,Orange,52842.0,39178,Laguna Beach city,3.326,
330,0.8907197,30344.0,0.513,87337.0,2.77,1.5966015,1.5115207,5.8897970103,10.824163049,91.4,12.7095380117,8.5,7.5,58.8072917,0.0,47.0409909969,35.7072238334,4.15696894733,73.7,Laguna Hills,Orange,25458.0,39220,Laguna Hills city,1.414,266.0
331,0.8975373,62979.0,0.442,97018.0,2.8,0.573764,0.6471058,3.333333,10.708906,97.0,10.9564970722,5.5,7.2,60.6333247,0.0,17.8221350918,20.2686609822,2.72581311306,70.0,Laguna Niguel,Orange,25459.0,39248,Laguna Niguel city,1.506,295.0
332,0.7083127,16192.0,0.456,34192.0,2.47,0.2485633,0.7298088,5.6334407154,11.036054851,93.5,0.0,7.4,11.0,69.690749,0.0679347826087,4.8968598886,12.8149703557,2.91044776119,32.5,Laguna Woods,Orange,46098.0,39259,Laguna Woods city,1.476,194.0
333,1.0,1819.0,0.328,86509.0,2.45,0.1561743,0.1804196,0.0,7.2174748307,91.8,16.5876777251,6.8,7.4,75.4803997,0.0,8.61697544162,19.3512919186,0.7,71.3,Lagunitas-Forest Knolls,Marin,12257.0,39283,Lagunitas-Forest Knolls CDP,1.892,416.0
334,0.9050449,60239.0,0.405,62078.0,3.44,0.8150232,0.5064481,6.6666282653,14.596099964,80.3,29.5636555445,10.8,7.3,50.5298084,0.0,17.6756223153,62.8795298727,6.15244789653,76.9,La Habra,Orange,18874.0,39290,La Habra city,1.522,255.0
335,0.8557746,5325.0,0.456,121380.0,3.18,0.2669929,0.1729482,6.666667,14.596143,93.2,17.1638709677,2.1,5.6,66.2912088,0.0,36.8459837878,0.991006761236,1.76227089852,78.6,La Habra Heights,Los Angeles,18875.0,39304,La Habra Heights city,1.232,300.0
336,0.1584052,928.0,0.369,147188.0,2.8,1.0070922,1.1703297,0.0,8.217423,100.0,2.58111090546,2.2,1.4,73.7704918,100.0,16.5425971878,24.7844827586,0.0,70.6,La Honda,San Mateo,39301.0,39318,La Honda CDP,,508.0
337,0.6897135,12424.0,0.515,62768.0,2.61,0.2302141,0.6044284,80.254990285,11.223683335,91.0,23.5463551847,12.4,8.4,71.0347583,20.4420898794,54.2910837336,11.9687701223,4.0,78.8,Lake Arrowhead,San Bernardino,5482.0,39444,Lake Arrowhead CDP,1.032,172.0
338,0.7100017,51821.0,0.397,63726.0,3.76,0.6701031,0.5974598,38.004715048,10.961665744,80.2,22.0229189189,12.4,10.9,50.6862802,0.0,29.6467167277,8.31902124621,2.54388959329,77.8,Lake Elsinore,Riverside,52852.0,39486,Lake Elsinore city,0.866,98.0
339,0.9637088,77264.0,0.378,91040.0,3.1,1.1232916,0.9035408,9.8197567585,11.224816937,92.3,10.4742524851,5.3,5.6,56.6566454,80.6196935183,23.9705058558,27.7024228619,2.74395718745,73.2,Lake Forest,Orange,32380.0,39496,Lake Forest city,1.45,254.0
340,0.9614792,649.0,0.4,51500.0,2.75,0.3933333,0.4573643,39.65896284,10.097690723,89.4,13.959735928,16.5,1.9,67.2463768,0.0,77.1208226221,13.0970724191,0.0,57.1,Lake Hughes,Los Angeles,25468.0,39556,Lake Hughes CDP,1.358,132.0
341,1.0,3466.0,0.48,19627.0,2.59,0.3287307,1.2355289,38.016000793,10.597607543,84.0,22.8260869565,21.3,5.7,61.357263,10.3174603175,139.94523882,30.0346220427,8.69981464319,46.1,Lake Isabella,Kern,18914.0,39570,Lake Isabella CDP,0.85,101.0
342,0.4378287,4753.0,0.493,34340.0,2.84,1.3267405,1.7606299,0.0,5.123822,91.1,36.3414634146,12.6,10.4,68.9668616,0.0,16.7785234899,65.453397854,3.43737946682,64.7,Lakeport,Lake,52871.0,39710,Lakeport city,0.992,119.0
343,0.6832623,20648.0,0.379,61460.0,2.61,0.488001,0.3879249,7.6623401782,11.771952316,87.2,14.7989883662,7.7,8.9,65.042079,0.0,20.482809071,27.2714064316,2.92663500971,74.9,Lakeside,San Diego,21991.0,39766,Lakeside CDP,1.216,196.0
344,0.9009719,80048.0,0.35,77380.0,3.41,0.6736258,0.4603861,0.333333,14.089826194,88.5,10.5875747047,5.2,6.4,55.4209729,0.0,17.228206319,45.7125724565,3.80942184709,77.3,Lakewood,Los Angeles,12292.0,39892,Lakewood city,1.566,293.0
345,0.8357487,57065.0,0.423,52932.0,2.69,0.9954476,1.1727853,1.3337418905,12.231851882,91.0,21.5724775353,11.7,8.7,65.2460529,0.0,32.08190153,57.9146587225,6.44999645164,54.9,La Mesa,San Diego,46089.0,40004,La Mesa city,1.296,222.0
346,0.9499042,48527.0,0.396,79347.0,3.24,1.1024966,0.7350308,2.0,14.368383,86.4,13.6722043519,5.2,7.2,55.095044,0.0,20.6030088634,30.7787417314,5.59714434306,80.8,La Mirada,Los Angeles,5465.0,40032,La Mirada city,1.432,261.0
347,0.8016534,15120.0,0.403,33799.0,4.33,0.5133719,0.4803922,59.626389222,19.203558251,35.1,52.2147088402,27.2,12.5,37.8076063,100.0,20.8265538562,40.8664021164,3.1,87.7,Lamont,Kern,49205.0,40088,Lamont CDP,0.83,66.0
348,0.2321733,156633.0,0.445,51192.0,3.47,0.6953765,0.7206688,34.354182693,8.1311838427,80.4,31.7771628945,20.2,10.0,46.5523135,0.180038689165,24.6432981431,15.3652167806,2.66461057577,73.7,Lancaster,Los Angeles,5534.0,40130,Lancaster city,1.004,95.0
349,1.0,15568.0,0.403,89788.0,3.09,1.2462158,0.9776041,0.9943045535,13.915141566,90.5,10.4680440852,6.2,3.8,57.1333407,0.0,27.073019802,40.1528776978,3.57251293847,87.3,La Palma,Orange,15237.0,40256,La Palma city,1.232,263.0
350,0.3963984,39816.0,0.363,51023.0,4.12,0.4945466,0.3626064,11.745621475,14.740939788,56.0,36.4088287734,12.0,7.8,43.1369835,0.0,11.9583252366,45.2029334941,5.2672489083,86.6,La Puente,Los Angeles,39306.0,40340,La Puente city,1.428,219.0
351,0.6219073,37467.0,0.501,75358.0,3.14,0.5751291,1.0640972,27.646631587,8.3215908947,90.7,12.0421853795,9.3,5.8,64.5919122,0.0,21.9016070304,12.8459711213,3.56459887449,71.7,La Quinta,Riverside,18883.0,40354,La Quinta city,1.382,168.0
352,1.0,10802.0,0.395,53971.0,3.27,1.5402516,1.1184351,12.373140866,11.137169697,94.1,22.20672,20.9,13.1,62.2278321,0.0,12.5583064227,47.1764488058,9.82414885194,55.7,La Riviera,Sacramento,116032.0,40410,La Riviera CDP,0.912,127.0
353,1.0,11926.0,0.492,83240.0,2.53,0.9546706,1.4382927,0.0,8.0505572356,96.3,10.7694658869,5.6,6.1,76.6578914,0.0,25.4353687281,46.3608921684,12.4016352411,44.5,Larkspur,Marin,25512.0,40438,Larkspur city,2.736,523.0
354,0.8474727,18023.0,0.349,68226.0,4.21,0.9901411,0.7703414,4.9856294735,12.504879117,77.0,16.6337938363,8.3,12.9,55.1672241,98.421707355,46.8477331553,24.0359540587,1.9,83.8,Lathrop,San Joaquin,35591.0,40704,Lathrop city,0.712,88.0
355,0.7319079,1824.0,0.356,50515.0,4.13,0.5676393,0.2632226,25.666667,16.179016,64.8,38.1129411765,7.7,5.5,48.5265226,100.0,28.880866426,33.8815789474,0.0,82.9,Laton,Fresno,39371.0,40746,Laton CDP,0.938,107.0
356,0.910762,31063.0,0.404,77227.0,3.05,0.9142402,0.782813,36.333333,13.96705,91.9,12.741417578,6.8,7.8,61.1825062,98.5126999968,18.5887903184,35.6372533239,4.17038288288,73.8,La Verne,Los Angeles,39308.0,40830,La Verne city,1.248,249.0
357,0.178736,32769.0,0.407,48357.0,3.25,0.5087355,0.463717,0.0,14.149394668,73.9,48.8913681028,15.8,11.3,44.3070754,0.0,37.9778625814,73.7465287314,6.77750879966,72.5,Lawndale,Los Angeles,46178.0,40886,Lawndale city,1.638,258.0
358,0.0,1659.0,0.377,35694.0,3.26,0.5082267,0.5235405,17.666667,12.160755,53.5,43.04,22.8,14.6,40.7488987,15.6773123616,10.8427882441,43.7613019892,4.7,79.0,Le Grand,Merced,18968.0,41040,Le Grand CDP,0.836,
359,0.924763,25320.0,0.405,50839.0,3.17,0.6753496,0.6495662,0.666667,12.24623,85.3,26.6148,16.4,7.0,56.3438155,0.0,33.5206231643,23.0450236967,5.48723085565,67.5,Lemon Grove,San Diego,25547.0,41124,Lemon Grove city,1.32,193.0
360,0.7826424,24531.0,0.372,59760.0,3.68,0.6011817,0.7245216,20.333333,15.637318,81.4,16.5492517007,13.0,10.8,51.497006,100.0,20.2154631447,28.9388936448,2.65914542729,76.2,Lemoore,Kings,46218.0,41152,Lemoore city,0.856,108.0
361,0.2577447,2421.0,0.366,125833.0,2.57,0.1283525,0.1450216,0.0,8.237463,95.8,0.0,2.2,5.4,75.8221681,0.0,126.156433978,21.2308963238,7.6,69.2,Lexington Hills,Santa Clara,116192.0,41282,Lexington Hills CDP,1.822,470.0
362,0.3944511,42819.0,0.376,73375.0,2.94,0.3018204,0.4228513,10.0,8.477241,92.4,14.3530028233,6.7,6.8,75.7395465,0.0,7.91460145035,13.6317989677,2.49148280451,75.6,Lincoln,Placer,29143.0,41474,Lincoln city,0.932,143.0
363,0.7272312,4381.0,0.345,59470.0,2.94,0.7817888,1.0893393,3.666667,12.111375,92.7,15.0049261084,4.5,11.3,63.7353069,0.0,13.4078212291,19.5617438941,2.61394574012,67.9,Lincoln Village,San Joaquin,116208.0,41558,Lincoln Village CDP,0.852,97.0
364,0.0,1784.0,0.425,79286.0,2.68,1.2624434,1.7116564,5.333333,11.326025,97.4,6.89147982063,11.3,6.6,70.9839357,0.0,52.6038926881,21.8609865471,3.7,81.5,Linden,San Joaquin,32510.0,41670,Linden CDP,0.816,138.0
365,0.9350782,11768.0,0.465,30085.0,3.84,1.0684597,0.6681957,50.333333,14.813167,47.4,52.8089934641,34.7,17.1,45.0384944,100.0,8.73331936002,28.8409245411,3.9,81.6,Lindsay,Tulare,19033.0,41712,Lindsay city,0.876,88.0
366,0.1161946,1377.0,0.324,58833.0,2.1,0.6689189,0.7462312,34.666667,8.415749,85.8,30.701754386,10.9,11.8,46.8571429,0.0,112.888052681,5.17112809634,0.0,69.0,Littlerock,Los Angeles,29189.0,41880,Littlerock CDP,1.136,104.0
367,0.9205195,8392.0,0.359,42069.0,3.53,0.4153976,0.3395574,3.666667,9.090054,62.0,39.2634442836,22.3,10.8,57.9435783,100.0,14.7286250828,25.7626310772,1.4,74.9,Live Oak,Sutter,12410.0,41936,Live Oak city,0.888,85.0
368,0.9422364,80968.0,0.388,93988.0,2.9,1.035042,0.6875069,3.7015815458,10.321832447,92.3,10.1612024028,5.6,6.8,64.0277596,0.0,16.4826520088,23.9502025492,5.87870722433,72.5,Livermore,Alameda,32540.0,41992,Livermore city,1.306,257.0
369,0.873947,13058.0,0.392,46198.0,4.23,1.6674613,1.2301605,13.0,12.744212,51.8,26.2910967742,17.2,17.5,43.0728667,0.0,12.5344697919,15.0022974422,3.05197164377,89.7,Livingston,Merced,19059.0,42006,Livingston city,0.772,70.0
370,0.0,3233.0,0.455,46888.0,2.55,0.5314961,0.4966887,4.9515413718,11.075009205,76.6,27.0396313364,21.3,14.6,68.8642298,0.0,17.1969045572,33.1580575317,0.0,70.9,Lockeford,San Joaquin,12418.0,42104,Lockeford CDP,0.876,123.0
371,0.9755689,62134.0,0.444,48695.0,3.16,0.9055421,0.9019145,4.0999988271,11.336899461,78.1,26.3142326273,15.8,9.5,64.9154654,0.0,25.2354499837,50.3814336756,4.36344573534,70.0,Lodi,San Joaquin,39483.0,42202,Lodi city,0.876,129.0
372,0.7700443,23261.0,0.463,56112.0,3.25,2.0600283,2.7250324,62.826404953,13.367806648,88.1,22.56724,12.7,6.8,52.0661996,99.191780233,19.2472572658,15.4034650273,10.1352941176,63.2,Loma Linda,San Bernardino,12423.0,42370,Loma Linda city,0.97,139.0
373,0.3164494,20256.0,0.416,62464.0,2.86,0.3661398,0.2915724,0.0,13.530197776,85.9,18.5762899787,8.6,4.6,54.3198091,0.0,14.7800725209,72.9018562401,4.75833755702,65.5,Lomita,Los Angeles,53027.0,42468,Lomita city,1.514,289.0
374,0.911816,42434.0,0.412,46932.0,3.2,0.5880139,0.5824073,0.0,6.448627,74.3,35.8834787441,18.9,9.7,61.952032,99.9922787873,18.033580425,38.8085026158,11.4064022934,68.9,Lompoc,Santa Barbara,19078.0,42524,Lompoc city,1.052,150.0
375,1.0,2035.0,0.421,40176.0,2.88,1.0390625,2.1803279,0.0,6.568935,86.0,29.2207792208,19.9,7.8,70.950324,5.49828178694,25.9852750108,39.2628992629,13.6469107551,71.7,Lone Pine,Inyo,29218.0,42580,Lone Pine CDP,1.04,
377,0.7967949,462257.0,0.47,51173.0,3.46,0.8771369,0.8596643,0.1224685476,13.713024634,78.5,34.6079651461,19.1,10.1,48.1986319,0.0,23.7286614619,62.0094449624,11.1967896502,60.6,Long Beach,Los Angeles,46298.0,43000,Long Beach city,1.59,289.0
378,0.507776,6430.0,0.423,74722.0,2.8,1.2240136,0.9425025,21.997822706,8.5755548747,94.2,19.2541208054,5.9,1.7,71.5928144,0.0,37.558685446,22.8771384137,0.751879699248,76.4,Loomis,Placer,5693.0,43140,Loomis town,0.998,183.0
379,0.8548345,11449.0,0.404,76528.0,2.86,3.1209659,2.6377551,0.333333,13.421401269,91.6,14.1961260745,5.6,6.2,57.033174,0.0,40.1627464334,59.3414271989,5.3,70.0,Los Alamitos,Orange,46314.0,43224,Los Alamitos city,1.722,404.0
380,0.668254,1890.0,0.417,56645.0,5.85,0.1884328,0.1498516,0.0,6.25224,84.1,38.202247191,20.4,15.4,72.1518987,0.0,111.821086262,28.6772486772,8.9,66.3,Los Alamos,Santa Barbara,56922.0,43252,Los Alamos CDP,1.202,206.0
381,0.6359746,28976.0,0.464,149964.0,2.57,0.8284436,0.7443543,0.0,8.8812589995,98.5,2.25669957687,2.2,6.1,76.4085054,0.0,14.1463725164,19.2918277195,3.55526565056,77.1,Los Altos,Santa Clara,39511.0,43280,Los Altos city,2.15,656.0
382,0.4293108,7922.0,0.504,219485.0,2.29,0.8371025,0.9319434,0.0,8.7879240682,98.6,2.17880701754,2.6,3.4,75.4061912,0.0,83.8393333503,0.896238323656,3.77276264591,88.4,Los Altos Hills,Santa Clara,32578.0,43294,Los Altos Hills town,,715.0
383,0.6577156,3792621.0,0.522,49138.0,3.44,1.189162,1.1388126,8.9614875954,13.759070682,73.7,38.7028507932,19.5,9.1,48.7104071,0.00384958054074,34.2052704696,49.5566258796,15.3415538826,61.2,Los Angeles,Los Angeles,12447.0,44000,Los Angeles city,1.578,270.0
384,0.9157122,35972.0,0.42,54375.0,3.91,0.5026105,0.63043,7.333333,11.037187,65.1,22.9882233736,18.7,14.7,50.9616158,0.0,14.1846386038,17.8527743801,1.93771778371,82.6,Los Banos,Merced,46316.0,44028,Los Banos city,0.71,
385,0.9080339,29413.0,0.469,120971.0,2.45,1.2285465,1.0163065,0.3332990015,8.899439085,97.6,2.52818585583,3.5,6.3,73.8695937,0.0,36.6931826836,36.0826845272,4.16529020418,65.4,Los Gatos,Santa Clara,19100.0,44112,Los Gatos town,1.814,527.0
386,0.0427099,2037.0,0.41,32024.0,2.38,0.3534567,0.6379613,5.0,9.414422,73.1,41.6544615385,23.2,7.0,66.5505226,100.0,25.5863539446,27.2459499264,3.6,59.2,Los Molinos,Tehama,9735.0,44140,Los Molinos CDP,0.958,99.0
387,0.9609134,14276.0,0.389,56918.0,2.71,0.2480349,0.3079704,0.333333,7.07918,92.7,7.27300775043,8.7,5.2,73.8398776,0.0,12.0611096221,25.6024096386,5.25274284185,64.6,Los Osos,San Luis Obispo,25652.0,44182,Los Osos CDP,1.352,245.0
388,0.1653787,1294.0,0.386,36121.0,3.24,0.6796407,1.3313783,0.0,6.830848,78.6,15.3846153846,25.4,2.8,64.6774194,13.4516335488,64.1539695269,10.5873261206,0.0,58.7,Lower Lake,Lake,19115.0,44350,Lower Lake CDP,1.052,
389,0.7107923,3067.0,0.405,31120.0,3.34,0.1354803,0.2533749,0.0,6.152313,85.3,36.1111111111,24.9,19.8,65.6855707,0.0,82.0895522388,10.7747539433,7.63688760807,55.6,Lucerne,Lake,32596.0,44406,Lucerne CDP,1.102,
390,0.2157976,5811.0,0.439,32577.0,3.25,0.2760318,0.3324213,40.836459917,8.1825100043,76.2,24.5052820297,23.8,16.1,60.1487314,0.0,57.010511313,1.60041300981,0.0,63.1,Lucerne Valley,San Bernardino,5721.0,44420,Lucerne Valley CDP,0.722,62.0
391,0.7978845,69772.0,0.387,43654.0,4.06,0.7168955,0.5078166,0.9996942425,15.057237392,49.7,49.6685423482,20.1,10.5,41.6693478,0.0,32.0627513849,39.2392363699,9.79027639293,85.7,Lynwood,Los Angeles,32616.0,44574,Lynwood city,1.46,199.0
393,0.7311535,1101.0,0.439,28750.0,2.04,0.1814461,0.3900293,4.94674481351,5.47571228383,85.7,22.7895384615,21.8,15.6,71.6954023,100.0,33.0578512397,45.5040871935,17.7364485981,58.4,McCloud,Siskiyou,9014.0,44784,McCloud CDP,,104.0
394,0.7506886,12707.0,0.393,35656.0,4.74,1.5291997,1.4910369,27.333333,17.232829,42.0,47.3527058824,34.9,17.1,40.5445729,100.0,4.84222419498,19.8394585661,2.7,87.8,McFarland,Kern,39704.0,44826,McFarland city,0.896,85.0
395,0.537458,15177.0,0.428,47120.0,2.81,0.3766049,0.4505888,0.0,6.324507,91.8,23.0246722689,10.2,7.9,66.6629588,0.0,23.6742424242,10.5686235751,4.21503276372,67.0,McKinleyville,Humboldt,12654.0,44910,McKinleyville CDP,,174.0
396,0.6501889,61416.0,0.42,40889.0,4.18,0.8649207,0.8229508,16.182542342,13.121001756,55.8,42.1446029264,25.7,12.6,52.3915324,0.0,32.2299385596,23.5541227042,2.47747104989,78.8,Madera,Madera,32629.0,45022,Madera city,0.79,82.0
397,0.550221,11310.0,0.38,38962.0,2.99,0.0821462,0.1370793,7.0011494252,10.759446807,87.1,22.1442841287,18.9,12.2,68.9629183,0.0,13.7457044674,6.99381078691,2.6,68.7,Magalia,Butte,25710.0,45120,Magalia CDP,0.866,99.0
398,0.8513246,12645.0,0.584,125202.0,2.71,0.9759054,1.1517795,0.3334120826,11.203645184,97.2,6.92041522491,6.3,6.8,59.5500803,0.0,84.8562942942,21.107156979,9.65058170753,65.9,Malibu,Los Angeles,12520.0,45246,Malibu city,3.506,843.0
399,1.0,8234.0,0.42,54414.0,5.44,0.5310741,1.9265515,0.0,4.069546,81.9,25.3709198813,15.2,5.7,64.1362185,0.0,32.0497016912,55.1372358513,20.2260378879,55.3,Mammoth Lakes,Mono,35858.0,45358,Mammoth Lakes town,1.482,
400,0.9623737,35135.0,0.503,131723.0,2.66,1.1415558,1.1758472,0.0,13.873095,98.8,3.03988326848,3.0,4.6,65.4217564,0.0,11.3952322348,54.9195958446,4.04733096085,64.1,Manhattan Beach,Los Angeles,19177.0,45400,Manhattan Beach city,2.578,612.0
401,0.9816382,67096.0,0.379,60944.0,3.17,0.6329586,0.5552425,5.7147968522,12.826791244,82.5,13.7143962599,9.1,11.8,60.3420375,94.1146633647,15.7266159098,27.374210087,2.88874424908,75.6,Manteca,San Joaquin,53148.0,45484,Manteca city,0.802,100.0
403,0.8174257,19718.0,0.417,51547.0,3.4,0.4610975,0.4745048,0.0,6.388437,79.3,19.9334713896,14.9,6.5,61.4929056,0.0,20.6784602818,51.7547418602,6.93652593993,62.4,Marina,Monterey,30025.0,45778,Marina city,1.288,222.0
404,0.1817763,2173.0,0.386,47905.0,2.7,0.4803419,1.185654,12.666667,8.716159,81.9,0.0,13.5,4.4,72.4381625,67.4687017405,113.100848256,23.3317993557,30.0,56.6,Mariposa,Mariposa,19207.0,45932,Mariposa CDP,,116.0
405,0.8208743,35824.0,0.404,75679.0,2.85,1.3199894,1.3484571,0.333333,9.186085,92.6,7.85830741146,7.9,7.4,68.5024554,0.0,12.9255600139,29.9408217954,7.98766816143,63.2,Martinez,Contra Costa,12592.0,46114,Martinez city,1.234,220.0
406,1.0,12072.0,0.448,37858.0,3.21,1.6598345,1.7483911,3.9998619394,8.7409621279,74.8,32.6978385093,23.2,14.1,55.6681837,0.0,24.4478852579,46.4711729622,4.92765502495,63.7,Marysville,Yuba,19230.0,46170,Marysville city,0.832,88.0
407,0.8220625,4451.0,0.315,84931.0,2.63,1.9026055,1.7841768,18.00104812,10.887059581,94.8,11.2736742003,5.8,9.8,62.6476378,0.0,22.232103157,9.43608177938,4.3,71.9,Mather,Sacramento,395645.0,46226,Mather CDP,0.826,116.0
408,0.703121,27395.0,0.381,38740.0,3.94,0.4576371,0.3385844,1.3330531439,15.251036658,40.9,57.6677330977,22.5,12.1,40.4664275,0.0,12.3150925081,48.4613980653,15.8405034325,86.5,Maywood,Los Angeles,32753.0,46492,Maywood city,1.526,216.0
409,0.5402549,3217.0,0.36,73021.0,2.35,0.296217,0.4162487,16.666667,7.337235,98.5,23.5099337748,1.9,5.8,76.7716535,0.0,17.5901495163,4.10320174075,2.1,78.9,Meadow Vista,Placer,46477.0,46632,Meadow Vista CDP,0.908,163.0
410,0.537484,8577.0,0.355,26207.0,4.41,0.137227,0.1330571,13.997551594,8.2820630147,26.5,73.880991511,50.4,28.6,43.1565968,0.0,17.7845528455,13.1980879095,6.5,91.2,Mecca,Riverside,29842.0,46660,Mecca CDP,1.314,
411,0.8893227,11014.0,0.376,25216.0,4.1,0.4497126,0.52827,7.333333,10.0846981993,30.8,74.7627679783,44.6,21.6,43.3834977,0.0,17.1392660585,40.3577265299,0.8,83.7,Mendota,Fresno,9553.0,46828,Mendota city,0.862,77.0
412,0.0750913,77519.0,0.405,52246.0,3.18,0.3147895,0.2861604,52.367441322,9.9678389192,83.3,26.9408318284,9.0,12.0,60.7432757,0.0,55.677548939,9.66343735084,1.65558025789,69.4,Menifee,Riverside,46500.0,46842,Menifee city,0.786,97.0
413,0.8543683,32026.0,0.509,107860.0,2.99,2.0354694,1.8645734,0.0,8.703404,93.4,11.0635063039,6.2,6.0,70.3050923,0.0,22.9457206231,33.3947417723,16.450980646,60.1,Menlo Park,San Mateo,39748.0,46870,Menlo Park city,2.262,616.0
414,0.3525229,8720.0,0.363,54135.0,3.06,0.4182777,0.2947368,71.592966324,9.9876522358,83.3,7.64331210191,7.0,6.0,55.350643,0.0,18.0709283939,21.9724770642,3.79525323643,69.1,Mentone,San Bernardino,9058.0,46884,Mentone CDP,1.026,125.0
415,0.7625193,78958.0,0.466,36269.0,3.51,0.9259177,0.9616451,18.213497237,12.763279185,70.7,36.9767862476,26.2,13.1,47.5920871,0.0,24.375975039,25.0272296664,5.53754078962,72.2,Merced,Merced,25855.0,46898,Merced city,0.756,70.0
416,0.8321995,1323.0,0.33,45925.0,5.47,0.6366322,0.5161677,0.0,6.809987,87.1,44.3290181818,12.6,11.4,64.0535373,0.0,60.7533414338,42.2524565382,22.2091310751,75.2,Middletown,Lake,12710.0,47332,Middletown CDP,1.134,
417,0.9896433,21532.0,0.433,80763.0,2.67,0.5869565,0.6027663,0.0,8.3355563774,89.5,9.60897354497,5.9,5.5,64.0891926,0.0,29.5145335276,34.2513468326,12.1299090814,68.4,Millbrae,San Mateo,53327.0,47486,Millbrae city,1.88,493.0
418,1.0,13903.0,0.489,105478.0,2.67,0.7565799,0.8146013,0.0,8.026562,97.7,2.21089960887,2.4,4.5,77.0692826,0.0,11.6885583624,50.6005898008,15.1235086169,53.9,Mill Valley,Marin,19379.0,47710,Mill Valley city,2.716,538.0
419,0.8978889,66790.0,0.373,92694.0,3.23,2.0978779,1.5713588,0.666667,10.00886,86.5,8.96208413188,5.8,7.3,59.9022384,0.0,15.6715248394,38.8606078754,3.57712854758,80.9,Milpitas,Santa Clara,39798.0,47766,Milpitas city,1.54,321.0
